크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 9월 17일,권선동,BBQ-수원매산세류점,rh**님,2021년 9월 17일,황금올리브치킨/1(추가메뉴(케이준감자)),아이랑 함께 먹기 좋아요. 바사삭. 케이준 감자도 맛있네요,4,5,5,님 저희 매산세류점 고객님의 리뷰 칭찬은 너무 행복한 에너지 입니다늘 진심으로 감사하다는 말 전해드립니다맛있게 드셔주셔서 저희도 넘 행복합니다 특히 양념치킨 클로즈업 사진도예술입니다ㅎㅎ앞으로도 더 맛있고 더 좋은 서비스로 고객님 치킨을책임지겠습니다늘 기분좋은일이 고객님과 함께 하시길 바랍니다또 뵙겠습니다고객님매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/24aead96636e3035ae72c8619e6da2c9_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,lk**님,2021년 9월 17일,핫황금올리브 블랙페퍼/1,구웃구웃~~~~~~~,5,5,5,님 저희 매산세류점을 이용해주시고 멋진리뷰와예술적인 사진까지 올려주셔서 넘 감사드립니다항상 고객님의 치킨은 저희 매산세류점이 책임지고 최고의 품질로만 전송해드리기위해 최선의 노력을 다하겠습니다고객님들의 사랑으로 더 발전하는 매산세류점이 되겠습니다오늘도 즐거운 날되시고요 항상 건강유의하세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/24cafaaaef59ea40e83ad96138f284d4_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,bo**님,2021년 9월 17일,"핫황금올리브 블랙페퍼/1,오리지날 양념치킨/1",정말 맛있게 잘 먹었습니다~^^! 감사합니당~~ 번창하세요~,5,5,5,저희 제품을 이용해주시고 최고의 별점과 멋진리뷰 정말정말 감사드립니다늦지않게 따뜻하게 제품이 도착한것 같아 다행입니다저희 매산세류점은 품질을 최우선으로 생각하고 업무 하고 있습니다 본사 상품담당 총괄 이사님으로 근무하시던 분이 매장에서 직접 조리하고계시기 때문에 품질은 타점포대비 월등하다고 자부 합니다앞으로도 더 잘하는  매산세류점이 되도록 하겠으며 다음번 주문 시 아이디외 리뷰이벤트라고 적어 주시면 치즈볼 서비스 보내드리겠습니다항상 건강하시고 늘 기분좋은 일만 함께 하시길 바랍니다,https://rev-static.yogiyo.co.kr/b7f01003f662a75ab639a994d3cf5a64_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,pl**님,2021년 9월 17일,황금올리브치킨/1,맛 양 배달 모두별5개,5,5,5,님 오늘 번 주문하셨네요 후라이드는 제일 맛있다고들 하는데 그중에서 원탑이 된것 같아너무 기분이 좋아요비비큐치킨 사용 오일인 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이 없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및 콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다안심하고 믿고 드셔도 됩니다다음에 치킨이 생각날때 또 찾아주세요맛있는 치킨 보내드릴께요ㅎㅎ오늘도 즐거운일만 가득한 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/819aca7f2c40b6f64c69aef4121bc4be_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,pl**님,2021년 9월 17일,황금올리브치킨/1,맛 양 배달 모두별5개,5,5,5,님 중에 매산세류점 치킨을 맛있게 드셨다는 칭찬 너무 너무 감사드립니다저희 지점에 전 제품개발및 관리 팀장님께서 관리하고 계시거든요전제품을 메뉴얼에 입각하여 정성스럽게 조리되고 관리되고 있습니다언제든지 필요한 사항있으면 요청해주시면 성심성의껏경청하고 꼭 조치해드리겠습니다ㅎㅎ저희의 기쁨입니다오늘도 행복하고 즐거운 날 되세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/1b750aed5c5c7e5a7a7ed700cc0d6570_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,sb**님,2021년 9월 17일,황금올리브치킨/1,잘먹었습니다!!!!,5,5,5,님 저희 황금올리브 대표치킨을 주문해주셔서 너무 감사드립니다후라이드는 역시 황올이죠ㅎㅎ소중한 시간내주셔서 맛있는 리뷰와 정성스러운 사진 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/92bbe4df64b22780df487492a41ac460_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,bb**님,2021년 9월 17일,황금올리브치킨/1,이틀전에 먹고 아들이 먹자해서 또먹네요~,5,5,0,님 매산세류점 단골고객님의 리뷰는 언제나 기분이 좋습니다저희 치킨 맛있게 드셨다니 넘 행복합니다매산세류점 늘 맛있다는 칭찬에 기분업입니다더욱더 책임감을 가지고 초심을 잃지 않고 더욱더 노력 하겠습니다항상 좋은 고객님들과 나누고 소통하고 고객님들만 생각하면서 일하겠습니다언제나 치킨이 생각날때 찾아주세요맛있는 치킨으로 보답드리겠습니다오늘도 즐거운 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/889a23436c50afb6a5e1d1d344e52f13_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,cj**님,2021년 9월 17일,"핫황금올리브 블랙페퍼/1,오리지날 양념치킨/1",맛있어요 닭도 크네요,5,5,5,님  저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 17일,권선동,BBQ-수원매산세류점,mo**님,2021년 9월 17일,황금올리브치킨/1,황금올리브 오랜만에먹었는데 진짜 맛났어요 🧡,5,5,5,님 저희 매산세류점을 황금올리브를 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/369e7756f467d172df57f875691cd08e_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,oh**님,2021년 9월 17일,황금올리브치킨/1,리뷰를 작성한줄알았는데 안했었네요너무 맛있게 잘먹었습니다,5,5,5,님 저희 매산세류점을 이용해주셔서 너무너무 감사합니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/e8a50fafd34e3e5da24f2400ed580427_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,do**님,2021년 9월 17일,황금올리브（반반）/1,픽업 했는데 사장님도 친절하시고 너무 맛있어요양도 많고 따뜻하게 잘 먹었습니다^^,5,5,0,님 저희 매산세류점 대표메뉴 황올반반을 이용해주셔서 너무 너무 감사드립니다맛있는 리뷰와 최고의별점 넘 행복합니다앞으로도 좋은 재료로 정성스럽게 조리해서 맛있는 치킨 전송해드릴께요치킨이 생각날때 저희 매산세류점이 함께 하겠습니다늘 맛있게 치킨 드시는 고객님들의 모습을 상상하며 최선을 다해 노력하겠습니다언제나 행복한 일만 함께하시고요항상 건강유의하시고요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/4ae8634cc7456d8ad498b92225beaa13_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,ba**님,2021년 9월 17일,황금올리브치킨/1,맛 양 배달 모두별5개,5,5,5,님 앗 번째시군요 너무 황공합니다이번주 여러번 이용해주셔서소중한 리뷰와 멋진 사진까지뭐라 감사드려야 할지ㅎㅎ맛있게 드셔 주셔서 너무 감사합니다언제나 고객님이 치킨이 생각날때 이른시간에 오픈해서 늦은시간까지 준비하고 있겠습니다ㅎㅎ다음에도 정성스럽게 조리해서 맛좋은 치킨 보내드릴께요즐겁고 행복한 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/98e386e9a12cb20598e46036b7e50f80_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,ba**님,2021년 9월 17일,황금올리브치킨/1,맛 양 배달 모두별5개,5,5,5,님 번째가 아니라 번째 시군요 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/16ad978b4e107df9496aa1697ec2ee89_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,ba**님,2021년 9월 17일,황금올리브치킨/1,맛 양 배달 모두별5개,5,5,5,님 오늘도 번 주문하셨네요 후라이드는 제일 맛있다고들 하는데 그중에서 원탑이 된것 같아너무 기분이 좋아요비비큐치킨 사용 오일인 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이 없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및 콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다안심하고 믿고 드셔도 됩니다다음에 치킨이 생각날때 또 찾아주세요맛있는 치킨 보내드릴께요ㅎㅎ오늘도 즐거운일만 가득한 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/0163e6cc5d4b1e0b19684437e4620006_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,ba**님,2021년 9월 17일,황금올리브치킨/1,맛 양 배달 모두별5개,5,5,5,님 매산세류점 단골고객님의 리뷰는 언제나 기분이 좋습니다저희 치킨 맛있게 드셨다니 넘 행복합니다매산세류점 늘 맛있다는 칭찬에 기분업입니다더욱더 책임감을 가지고 초심을 잃지 않고 더욱더 노력 하겠습니다항상 좋은 고객님들과 나누고 소통하고 고객님들만 생각하면서 일하겠습니다언제나 치킨이 생각날때 찾아주세요맛있는 치킨으로 보답드리겠습니다오늘도 즐거운 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/7e9de6c45e265098518319014cc79f4a_tn.jpg
2021년 9월 17일,권선동,BBQ-수원매산세류점,gy**님,2021년 9월 17일,황금올리브치킨/1,오랜만에 시켰는데 역시 맛있어유,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/b382ed6ce06e23429d23cdbcdd8794c2_tn.jpg
2021년 9월 16일,권선동,BBQ-수원매산세류점,do**님,2021년 9월 16일,황금올리브（반반）/1,사장님 주신거 맛있게 먹었습니다 번창하세요~~,5,5,5,님 저희 매산세류점의 서비스는 에피타이져라고 생각하고 있습니다기분이 좋아야 치킨이 더 맛있잖아요ㅎㅎ기분이 나쁘면 랍스타도 냉동새우만도 못하게 느껴지는게 음식이니ㅎㅎ그래서 늘 더욱더 친절하게 저희가 할 수 있는 건 모든 다 하자라면 생각으로 고객님들을 응대하고 있습니다좋게 봐주셔서 넘 행복합니다앞으로도 맛있고 건강한 치킨 정성스레 조리하여 전송하겠습니다맛있는 치킨만 보내드릴께요행복한 날 되세요 또 뵙겠습니다매산세류점 점주 올림,이미지는 없어요
2021년 9월 16일,권선동,BBQ-수원매산세류점,ha**님,2021년 9월 16일,황금올리브（반반）/1,항상 여기치킨만 먹는데 어제는 60분걸린다했는데 90분 걸렸더라구요… 치킨은 맛있었지만 너무 많이 식어서 와서 아쉽네요..ㅠㅠ,5,5,1,단골 님 항상 이용해주시고 이렇게 예술적인 사진까지 올려주시고 넘 감사드립니다늘 진심으로 감사하다고 전해드립니다항상 고객님의 치킨은 저희 매산세류점이 책임지고 최고의 품질로만전송해드리기위해 최선의 노력을 다하겠습니다행사라고해도 배달이 늦게 도착하는 건 무책임한 핑계일 듯 합니다  다시는 그런일 없도록 최선을 다하겠습니다 고객님의 아이디만 보면 힘이납니다단골님들이 사랑으로요더 발전하는 매산세류점이 되겠습니다오늘도 즐거운 날되시고요 항상 건강유의하세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/b6b6d47fd138b38a754a07abeaac636d_tn.jpg
2021년 9월 16일,권선동,BBQ-수원매산세류점,ah**님,2021년 9월 16일,"핫황금올리브 블랙페퍼/1,황금올리브치킨/1",너무맛있게 먹었어요!! 따뜻하고 바삭하니~~많이 파세요!!!,5,5,5,님 비비큐는 특히 좋은 튀김용 올리브유로 조리해서 더욱더 바삭하고 담백하고 고소합니다저희 엑스트라 버진 올리뷰의 장점은 불포화지방산으로 트랜스지방이없고 피부미용에 좋고 항산화물질을 함유하고 있어 노화방지 및콜레스텔롤 수치를 낮추고 심혈관 질환 및 예방에 좋습니다치킨대학에서 올리브유의 장점에 대하여 배웠는데 한번 써봤습니다ㅎㅎ좋데유앞으로도 건강한 치킨 맛에 대해서 믿고 드실수 있는 치킨을 조리해서 보내드리겠습니다소중한 시간내주셔서 올려주신 리뷰 넘 감사드려요오늘도 행복하세요,이미지는 없어요
2021년 9월 16일,권선동,BBQ-수원매산세류점,dk**님,2021년 9월 16일,오리지날 양념치킨/1,ㅎㅎㅎㅎㅎㅎㅎ호ㅎ호,5,5,5,님 저희 매산세류점을 황금올리브 양념을 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,이미지는 없어요
2021년 9월 16일,권선동,BBQ-수원매산세류점,ju**님,2021년 9월 16일,황금올리브치킨/1,바삭하고 맛있네요 역시 황올이진리,5,5,5,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 16일,권선동,BBQ-수원매산세류점,87**님,2021년 9월 16일,황금올리브（반반）/1,너무 맛있어요 역시 생각나는 맛이네요~,5,5,5,님 ㅎㅎ 최고의 찬사 리뷰네요 너무 너무 감동입니다고객님의 리뷰로 기분업입니다하트도 두개나ㅎㅎ언제나 고객님이 치킨이 생각날때 앞으로도 저희 매산세류점이 책임지겠습니다최고로 맛있는 치킨으로요리뷰이벤 계속알죠다음주문시까지 잘준비하고 있다가 정성스럽게 조리해서맛있는 치킨 보내드릴께요하트하트즐겁고 행복한 날 되세요,https://rev-static.yogiyo.co.kr/94372b84c2c84ff73966ee94c5da13e2_tn.jpg
2021년 9월 16일,권선동,BBQ-수원매산세류점,sc**님,2021년 9월 16일,황금올리브（반반）/1,바쁘셨나보네요 잘 먹었습니다,5,5,5,님 저희 제품 주문해주시고 소중한 시간 내주셔서 리뷰 감동입니다앞으로 더 노력해서 빠른 배달이 되도록 최선을 다하겠습니다앞으로도 고객님이 치킨이 생각날때 정성스럽게 조리해서 맛있고 빠은 치킨 보내드리겠습니다즐거운 하루 되시고요항상 건강 유의 하세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 16일,권선동,BBQ-수원매산세류점,do**님,2021년 9월 16일,황금올리브（반반）/1,할인이벤트해서 시켜먹었어요~~ 이벤트때문에 바쁘실텐데 맛있게 잘 먹었습니다!!,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올,https://rev-static.yogiyo.co.kr/4cc89918e743202075b2308e0fed0f24_tn.jpg
2021년 9월 15일,권선동,BBQ-수원매산세류점,dy**님,2021년 9월 15일,오리지날 양념치킨/1(추가메뉴(bbq크림치즈볼)),치킨가게와 배달기사님께 어떤사정이 있으셨는지는 모르지만 저녁시간(22시 주문)을 피했음에도 불구하고 치킨을 전달받는데까지 80분이나 걸렸어요; 문자나 안내라도 해주셨으면 좋았을텐데 ...... 치킨엔 아에 온기조차도 없었구요 ...... 시간의 여유가 많으신분들께서 시켜드세요!,4,4,1,님 너무너무너무 송구송구 합니다아마도 매장에서 제품을 만들어 놓은 후 배달 기사를 늦게 불러서 그런일이 발생한 듯 합니다다시한번 죄송하다는 말씀 올리며 다음부터는 절대 그런일 없도록 최선을 다하겠습니다다음번 주문 시 상기내용 코멘트해 주시면 서비스 올리도록 하겠습니다항상 건강하시고 행복하시길 기도 드립니다감사합니다  꾸뻑,이미지는 없어요
2021년 9월 15일,권선동,BBQ-수원매산세류점,ja**님,2021년 9월 15일,"핫크리스피＋크림치즈볼＋레몬보이2캔/1,체고치＋크림치즈볼＋레몬보이2캔/1",뜨끈뜨끈 갓튀겨서 맛있고 다 좋았는데 배달요청사항 안지켜져서 배달 별점 깎아요..ㅜ,5,5,2,님 에궁 이런 실수를정말 지송해유얼마나 불편하셨어요 비닐봉지 이곳저곳을 찾으셨을텐데 실망감과 불편함을드려 너무 너무 죄송합니다앞으로는 꼼꼼히 잘 챙길께요 지송요그래도 별점 점으로 과분한 사랑주셔서 너무 부끄럽고 송구합니다앞으로 잘하겠습니다맛있는 치킨 정성껏 조리해서 보내드릴께요즐거운 날 보내시고 항상 건강하세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 15일,권선동,BBQ-수원매산세류점,to**님,2021년 9월 15일,황금올리브치킨/1,잘먹었습니다 굿이요,5,5,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다최고의 별점으로 응원해주셔서 넘 감사합니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트선물 선택하시고 적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/7b396d624e1b72d58f1716b9d936fb23_tn.jpg
2021년 9월 15일,권선동,BBQ-수원매산세류점,wn**님,2021년 9월 15일,황금올리브치킨/1,화서에서 잘못 배달 시켰는데 가게 직원분께서 직접 화서까지 배달해주셨습니다 돈만 날리고 못먹을거라 생각했는데 덕분에 맛있는 치킨 기분 좋게 먹었습니다 감사합니다.,5,5,5,님 미배달 지역 배달로 만족하시고 맛있게 드셨다니 너무 행복합니다앞으로도 고객님들이 치킨 드시고 싶을때 빠른 시간내 맛있는치킨 제공해드리는고 원하시는거 정성껏 해드리겠습니다또 주문해주시면 정성스럽게 조리해서 맛있게 전송해드릴것을 약속드립니다항상 건강유의하시고요 오늘도 즐거운 날 되세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 15일,권선동,BBQ-수원매산세류점,ir**님,2021년 9월 15일,황금올리브（반반）/1,맛있어요양념도~~,4,4,3,님 저희 매산세류점을 재주문해주셔서 너무 감사드립니다시장하셨을텐데 소중한 시간내주셔서 젓어스러운 리뷰 넘 감동이예유언제나 고객님이 치킨이 생각날때 항상 곁에 있겠습니다정말 맛있는 치킨 보내드릴께요즐거운 날 되시고요항상 행복하세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 15일,권선동,BBQ-수원매산세류점,tl**님,2021년 9월 15일,황금올리브（반반）/1(추가메뉴(황금알치즈볼)),예상시간보다 더 빨리왔어요 ㅎㅎ 이벤트기간이라 바쁘실텐데 잘 먹겠습니당 :),4,4,5,비오는날 라이더 회전이 좀 어려운 날인데 빠르게 배송되어 넘 다행입니다저희 인기메뉴 황올을 맛있게 드셔주시고 러블리한 리뷰와생동감 넘치는 사진 단골약속재주문 약속까지 폭풍감동입니다앞으로도 좋은 재료로 정성스럽게 조리해서 맛있는 치킨 전송해드릴께요치킨이 생각날때 저희 매산세류점이 함께 하겠습니다늘 맛있게 치킨 드시는 고객님들의 모습을 상상하며 정성을 다해 조리해서 전송하겠습니다항상 건강유의하시고요즐거운 날 되세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/578fbb6f9e693cf69280ca3d87851615_tn.jpg
2021년 9월 15일,권선동,BBQ-수원매산세류점,gh**님,2021년 9월 15일,황금올리브（반반）/1(추가메뉴(BBQ닭껍데기)),양많고 제느낌인지 모르겠지만퍽퍽살이 다른 치킨집보다 적어서 좋아요서비스로 주는 소떡도 맛있어요,5,5,5,저희 제품을 이용해주시고 최고의 별점과 멋진리뷰 정말정말 감사드립니다늦지않게 따뜻하게 제품이 도착한것 같아 다행입니다저희 매산세류점은 품질을 최우선으로 생각하고 업무하고 있습니다 본사 상품담당 총괄 이사님으로 근무하시던 분이 매장에서 직접 조리하고계시기 때문에 품질은 타점포대비 월등하다고 자부 합니다앞으로도 더 잘하는  매산세류점이 되도록 하겠으며 다음번 주문 시 아이디외 리뷰이벤트라고 적어 주시면 치즈볼 서비스 보내드리겠습니다항상 건강하시고 늘 기분좋은 일만 함께 하시길 바랍니다,https://rev-static.yogiyo.co.kr/13816f6f01b2c95a69453bdb5a0c1128_tn.jpg
2021년 9월 15일,권선동,BBQ-수원매산세류점,tn**님,2021년 9월 15일,"황금올리브（반반）＋크림치즈볼/1,코카-콜라 1.25L/1",치즈볼에 양념치킨 소스 묻혀 먹으면 천국가요♡,5,5,5,님 저희 매산세류점을 황금올리브 반반을 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,https://rev-static.yogiyo.co.kr/609d463aad3ce661b8b08441a4d4d52d_tn.jpg
2021년 9월 15일,권선동,BBQ-수원매산세류점,ek**님,2021년 9월 15일,황금올리브（반반）/1,역시  또  먹어도 맛있습니다,5,5,5,님 저희 매산세류점을 황금올리브 반반을 이용해주셔서 너무너무 감사합니다너무 맛있게 드셨다는 리뷰에 심쿵입니다좋은 올리브유와 신선육으로 더욱더 정성스럽게 조리해서 다음주문시에도맛있는 치킨 보내드릴께요다음주문시 리뷰이벤트 안하셨으면 꼭 이용해주시고요항상 변함없는 맛과 서비스로 만족만을 드리는 매장이 되도록 노력하겠습니다믿고 주문해주세요매산세류점 점주올림,이미지는 없어요
2021년 9월 15일,권선동,BBQ-수원매산세류점,ei**님,2021년 9월 15일,황금올리브치킨/1,맛있게 잘 먹었습니다~,5,5,5,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 15일,권선동,BBQ-수원매산세류점,ks**님,2021년 9월 15일,"황금올리브치킨/1,오리지날 양념치킨/1",배달도 빠르고 소스도 챙겨주시고 좋아요,5,5,5,님 저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다다음주문시 아이디와 리뷰이벤트 선물선택해서  적어주시면 이벤트 선물 같이보내드릴께요항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 15일,권선동,BBQ-수원매산세류점,dd**님,2021년 9월 15일,"핫크리스피 반마리/1,황금올리브（반반）/1",조금 오래 기다리긴했지만 맛은 최고네요!,5,5,0,님 저희 매산세류점을 이용해주시고 멋진리뷰와예술적인 사진까지 올려주셔서 넘 감사드립니다항상 고객님의 치킨은 저희 매산세류점이 책임지고 최고의 품질로만 전송해드리기위해 최선의 노력을 다하겠습니다고객님들의 사랑으로 더 발전하는 매산세류점이 되겠습니다오늘도 즐거운 날되시고요 항상 건강유의하세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/62e690c896ef13bed13df09d72538b2a_tn.jpg
2021년 9월 15일,권선동,BBQ-수원매산세류점,mi**님,2021년 9월 15일,황금올리브（반반）/1,맛있었어요 빈 속에 먹어서 그런가 평소보단 안들어갔네요,4,4,5,님 저희 매산세류점을 이용해주셔서 너무 감사드립니다앞으로 더욱더 노력해서 고객님의 남은 별하나의 아쉬움을 채울 수 있도록할께요 나중에 아쉬움을 알려주시면 저희가 개선하는데 많은 도움이 될것 같아요앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,https://rev-static.yogiyo.co.kr/6022954139d39d89e66938e9364dd6dc_tn.jpg
2021년 9월 15일,권선동,BBQ-수원매산세류점,md**님,2021년 9월 15일,"황금올리브치킨/1(추가메뉴(BBQ닭껍데기,스파클링레몬보이))","아, 사진을 못찍었지만 역시바사삭바사사ㄱ바ㅏ삭",5,5,5,님  저희 치킨을 이용해주셔서 너무너무 감사드립니다소중한 시간 내주셔서 최고의 별점으로 응원해주셔서 너무 너무 감동입니다앞으로도 고객님이 맛있는 치킨이 생각나실때 믿고 찾으실수 있도록정말 최선을 다해 노력하겠습니다항상 건강유의 하시고 오늘도 즐거운 하루 보내세요매산세류점 점주 올림,이미지는 없어요
2021년 9월 15일,권선동,BBQ-수원매산세류점,da**님,2021년 9월 15일,황금올리브（반반）/1,맛 없다 양념 냄새가 좀 나는거 같고,1,1,5,님 치킨이 맘에 드시지 않으셨다니 너무너무 송구송구 합니다앞으로는 더 메뉴얼에 입각하여 잘하도록 하겠습니다부족한 부분이 뭐였는지 꼼꼼히 살피고 개선하고 최고 품질의 치킨만을 제공해 드리도록 최선을 다하겠습니다항상 건강하시고 행복하시길 기도 드립니다감사합니다  꾸뻑,이미지는 없어요
